[INFO][2022-06-15T18:15:25.859][log.go:58] _com_request_in||method=GET||args=map[]||body=||spanid=a2019ad11ff2fd04||uri=/admin/admin_info?token=admin||from=127.0.0.1||traceid=c0a82bec62a9b13d1be01da1f7a4bfb0||cspanid=
[INFO][2022-06-15T18:15:25.859][log.go:58] _com_request_out||method=GET||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"id\":1,\"name\":\"admin\",\"login_time\":\"2022-06-09T17:26:21.945182+08:00\",\"avatar\":\"https://wpimg.wallstcn.com/f778738c-e4f8-4870-b634-56703b4acafe.gif\",\"introduction\":\"I am a super administrator\",\"roles\":[\"admin\",\"test\"]},\"trace_id\":\"c0a82bec62a9b13d1be01da1f7a4bfb0\",\"stack\":null}||proc_time=0.009393034||traceid=c0a82bec62a9b13d1be01da1f7a4bfb0||cspanid=||spanid=a2019ad11ff2fd04||uri=/admin/admin_info?token=admin||args=map[]
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||current_time=2022-06-15 18:17:42||proc_time=0.003981s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||spanid=a2019a2a76293068
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||cspanid=||affected_row=0||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||level=sql||current_time=2022-06-15 18:17:42||proc_time=0.004092s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||level=sql||proc_time=0.005144s||affected_row=0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:17:42||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||cspanid=
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||proc_time=0.003367s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||cspanid=||current_time=2022-06-15 18:17:42||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||current_time=2022-06-15 18:17:42||proc_time=0.002931s||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||affected_row=1
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||proc_time=0.003699s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||traceid=c0a82bec62a9b1c601d81da175cbd5b0||level=sql||current_time=2022-06-15 18:17:42||cspanid=||spanid=a2019a2a76293068||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||affected_row=1
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||affected_row=0||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||level=sql||current_time=2022-06-15 18:17:42||proc_time=0.006408s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||spanid=a2019a2a76293068
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||affected_row=0||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||current_time=2022-06-15 18:17:42||proc_time=0.008238s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||current_time=2022-06-15 18:17:42||proc_time=0.016217s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:17:42||proc_time=0.015691s||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||affected_row=1||cspanid=
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||proc_time=0.194121s||affected_row=0||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:17:42||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||spanid=a2019a2a76293068||level=sql
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:17:42||affected_row=0||cspanid=||spanid=a2019a2a76293068||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||traceid=c0a82bec62a9b1c601d81da175cbd5b0||proc_time=0.003471s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||current_time=2022-06-15 18:17:42||proc_time=0.004353s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:17:42||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||proc_time=0.003178s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:17:42||proc_time=0.005354s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||level=sql||proc_time=0.008863s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||cspanid=||spanid=a2019a2a76293068||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:17:42||affected_row=0||traceid=c0a82bec62a9b1c601d81da175cbd5b0
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||cspanid=||current_time=2022-06-15 18:17:42||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.005990s
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||proc_time=0.004523s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||level=sql||affected_row=0||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||current_time=2022-06-15 18:17:42
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:17:42||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||level=sql||proc_time=0.008243s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||affected_row=1
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||proc_time=0.020542s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||cspanid=||level=sql||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||current_time=2022-06-15 18:17:42
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||spanid=a2019a2a76293068||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||proc_time=0.004685s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||level=sql||current_time=2022-06-15 18:17:42
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||proc_time=0.005219s||cspanid=||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||affected_row=0||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:17:42
[INFO][2022-06-15T18:17:42.351][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=||spanid=a2019a2a76293068||level=sql||current_time=2022-06-15 18:17:42||proc_time=0.039346s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0
[INFO][2022-06-15T18:17:43.008][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:17:43||proc_time=0.009895s||spanid=a2019a2a76293068||level=sql||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||cspanid=
[INFO][2022-06-15T18:17:43.008][log.go:58] _com_mysql_success||cspanid=||current_time=2022-06-15 18:17:43||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||affected_row=1||traceid=c0a82bec62a9b1c601d81da175cbd5b0||spanid=a2019a2a76293068||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||proc_time=0.024285s
[INFO][2022-06-15T18:17:43.008][log.go:58] _com_request_out||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":12,\"list\":[{\"id\":68,\"service_name\":\"testservice1\",\"service_desc\":\"testservice1\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/testservice1\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":67,\"service_name\":\"service_test1\",\"service_desc\":\"service_test1\",\"load_type\":0,\"service_addr\":\"service_test1/\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":66,\"service_name\":\"service_test\",\"service_desc\":\"service_test\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8881\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":65,\"service_name\":\"string\",\"service_desc\":\"service——test\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8999\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":64,\"service_name\":\"test_http_service_indb1\",\"service_desc\":\"test_http_service_dec\",\"load_type\":0,\"service_addr\":\"/test_http_service_indb1\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":63,\"service_name\":\"test_http_service_test\",\"service_desc\":\"test_http_service_dec\",\"load_type\":0,\"service_addr\":\"/test_http_service_test\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":62,\"service_name\":\"test_http_service_indb\",\"service_desc\":\"test_http_service_dec\",\"load_type\":0,\"service_addr\":\"/test_http_service_indb\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8080/test_strip_uri\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8012\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":1,\"qpd\":2,\"total_node\":6},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4433/test_http_service\",\"qps\":1,\"qpd\":2,\"total_node\":6}]},\"trace_id\":\"c0a82bec62a9b1c601d81da175cbd5b0\",\"stack\":null}||proc_time=0.68158004||traceid=c0a82bec62a9b1c601d81da175cbd5b0||args=map[]||method=GET||from=127.0.0.1||cspanid=||spanid=a2019a2a76293068||uri=/service/service_list?page_no=1&page_size=20&info=&page=1
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_request_in||spanid=a201992b5734a937||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||method=GET||traceid=c0a82bec62a9b2c760d81da1b3560cb0||args=map[]||body=||from=127.0.0.1||cspanid=
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_info.go:84||current_time=2022-06-15 18:21:59||affected_row=12||spanid=a201992b5734a937||level=sql||proc_time=0.037783s||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 20 OFFSET 0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||proc_time=0.003274s||affected_row=0||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_info.go:87||current_time=2022-06-15 18:21:59||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 20 OFFSET 0||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||cspanid=||spanid=a201992b5734a937||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '68')||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:21:59||proc_time=0.006192s||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:21:59||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '68')||cspanid=||spanid=a201992b5734a937||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.003115s||affected_row=0||traceid=c0a82bec62a9b2c760d81da1b3560cb0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||cspanid=||spanid=a201992b5734a937||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '68')||affected_row=0||traceid=c0a82bec62a9b2c760d81da1b3560cb0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:21:59||proc_time=0.005547s
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||current_time=2022-06-15 18:21:59||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||affected_row=1||spanid=a201992b5734a937||proc_time=0.006376s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '68')
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '68')||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:21:59||proc_time=0.005673s||cspanid=||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||proc_time=0.005951s||cspanid=||spanid=a201992b5734a937||current_time=2022-06-15 18:21:59||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '67')||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||cspanid=||level=sql||proc_time=0.004488s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '67')||traceid=c0a82bec62a9b2c760d81da1b3560cb0||spanid=a201992b5734a937||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:21:59||affected_row=0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||current_time=2022-06-15 18:21:59||proc_time=0.003086s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '67')||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||affected_row=0||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||affected_row=1||current_time=2022-06-15 18:21:59||proc_time=0.003118s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '67')||cspanid=||spanid=a201992b5734a937||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||traceid=c0a82bec62a9b2c760d81da1b3560cb0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||cspanid=||spanid=a201992b5734a937||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:21:59||proc_time=0.004902s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '67')||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||cspanid=||spanid=a201992b5734a937||proc_time=0.003641s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '66')||affected_row=0||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:21:59
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||current_time=2022-06-15 18:21:59||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '66')||affected_row=0||cspanid=||spanid=a201992b5734a937||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||proc_time=0.003068s||traceid=c0a82bec62a9b2c760d81da1b3560cb0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||proc_time=0.002960s||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:21:59||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||spanid=a201992b5734a937||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '66')||affected_row=1
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||proc_time=0.003509s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '66')||spanid=a201992b5734a937||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:21:59||cspanid=||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||proc_time=0.004860s||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:21:59||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '66')||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||spanid=a201992b5734a937||current_time=2022-06-15 18:21:59||proc_time=0.003571s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '65')||affected_row=0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||current_time=2022-06-15 18:21:59||proc_time=0.003229s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '65')||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||affected_row=1||cspanid=||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '65')||affected_row=0||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||level=sql||current_time=2022-06-15 18:21:59||proc_time=0.002910s||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||spanid=a201992b5734a937||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:21:59||proc_time=0.004248s||affected_row=1||level=sql||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '65')||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||current_time=2022-06-15 18:21:59||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||affected_row=1||spanid=a201992b5734a937||proc_time=0.004555s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '65')
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||current_time=2022-06-15 18:21:59||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '64')||spanid=a201992b5734a937||proc_time=0.002931s||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||proc_time=0.002771s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '64')||affected_row=0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:21:59||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||proc_time=0.004622s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '64')||traceid=c0a82bec62a9b2c760d81da1b3560cb0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_grpc_rule.go:23||current_time=2022-06-15 18:21:59||affected_row=0||cspanid=||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_access_control.go:27||current_time=2022-06-15 18:21:59||proc_time=0.005146s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '64')||cspanid=||spanid=a201992b5734a937||level=sql||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||level=sql||proc_time=0.004965s||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_load_balance.go:35||current_time=2022-06-15 18:21:59||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '64')||spanid=a201992b5734a937
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||current_time=2022-06-15 18:21:59||affected_row=1||traceid=c0a82bec62a9b2c760d81da1b3560cb0||level=sql||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_http_rule.go:28||cspanid=||spanid=a201992b5734a937||proc_time=0.003647s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '63')
[INFO][2022-06-15T18:21:59.056][log.go:58] _com_mysql_success||affected_row=0||source=/Users/fanfangjie/goproject/src/gin_scaffold_stydy/dao/service_tcp_rule.go:22||current_time=2022-06-15 18:21:59||proc_time=0.005155s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '63')||spanid=a201992b5734a937||level=sql||traceid=c0a82bec62a9b2c760d81da1b3560cb0||cspanid=
